Printing dynamic symbols for /bin/ls

SHdr:{name=.dynsym, sh_name=0x51, sh_type=SHT_DYNSYM, sh_flags=0x2, sh_addr=0x488, sh_offset=0x488, sh_size=0xd08, sh_link=0x7, sh_info=0x1, sh_addralign=0x8, sh_entsize=0x18}

Symbols:
 [119] Sym:{name=quoting_style_args, st_name=0x5c7, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x17, st_value=0x22a00, st_size=0x58, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [120] Sym:{name=exit_failure, st_name=0x5da, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1a, st_value=0x231f8, st_size=0x4, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [121] Sym:{name=__progname_full, st_name=0x555, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1b, st_value=0x232a0, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [122] Sym:{name=quote_quoting_options, st_name=0x572, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1a, st_value=0x23200, st_size=0x38, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [123] Sym:{name=argmatch_die, st_name=0x590, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1a, st_value=0x231f0, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [124] Sym:{name=_obstack_memory_used, st_name=0x370, st_info=0x12, st_other=STV_DEFAULT, st_shndx=0x10, st_value=0x16c60, st_size=0x26, st_type=STT_FUNC, st_bind=STB_GLOBAL}
 [125] Sym:{name=obstack_alloc_failed_handler, st_name=0x442, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1a, st_value=0x23260, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [126] Sym:{name=_obstack_begin, st_name=0x495, st_info=0x12, st_other=STV_DEFAULT, st_shndx=0x10, st_value=0x16a80, st_size=0x15, st_type=STT_FUNC, st_bind=STB_GLOBAL}
 [127] Sym:{name=stderr, st_name=0x2f8, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1b, st_value=0x232c0, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [128] Sym:{name=_obstack_free, st_name=0x52d, st_info=0x12, st_other=STV_DEFAULT, st_shndx=0x10, st_value=0x16bf0, st_size=0x6d, st_type=STT_FUNC, st_bind=STB_GLOBAL}
 [129] Sym:{name=program_invocation_short_name, st_name=0x3f3, st_info=0x21, st_other=STV_DEFAULT, st_shndx=0x1b, st_value=0x23280, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_WEAK}
 [130] Sym:{name=_obstack_allocated_p, st_name=0x2d1, st_info=0x12, st_other=STV_DEFAULT, st_shndx=0x10, st_value=0x16bb0, st_size=0x37, st_type=STT_FUNC, st_bind=STB_GLOBAL}
 [131] Sym:{name=optarg, st_name=0x2e6, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1b, st_value=0x23298, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [132] Sym:{name=_obstack_begin_1, st_name=0x30d, st_info=0x12, st_other=STV_DEFAULT, st_shndx=0x10, st_value=0x16aa0, st_size=0x19, st_type=STT_FUNC, st_bind=STB_GLOBAL}
 [133] Sym:{name=quoting_style_vals, st_name=0x5b4, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x12, st_value=0x1c940, st_size=0x28, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [134] Sym:{name=__cxa_finalize, st_name=0x45f, st_info=0x22, st_other=STV_DEFAULT, st_shndx=SHN_UNDEF, st_value=0x0, st_size=0x0, st_type=STT_FUNC, st_bind=STB_WEAK}
 [135] Sym:{name=_obstack_newchunk, st_name=0x31e, st_info=0x12, st_other=STV_DEFAULT, st_shndx=0x10, st_value=0x16ac0, st_size=0xeb, st_type=STT_FUNC, st_bind=STB_GLOBAL}
 [136] Sym:{name=malloc, st_name=0x286, st_info=0x12, st_other=STV_DEFAULT, st_shndx=SHN_UNDEF, st_value=0x0, st_size=0x0, st_type=STT_FUNC, st_bind=STB_GLOBAL}
 [137] Sym:{name=stdout, st_name=0x263, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1b, st_value=0x23288, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_GLOBAL}
 [138] Sym:{name=program_name, st_name=0x5e7, st_info=0x11, st_other=STV_DEFAULT, st_shndx=0x1b, st_value=0x24400, st_size=0x8, st_type=STT_OBJECT, st_bind=STB_GLOBAL}

